x,y,yaw
-2.677789926528930664e+00,-1.064200997352600098e+00,1.732491550049170659e+00
-2.677768230438232422e+00,-1.064081311225891113e+00,1.694631957860541771e+00
-2.677768230438232422e+00,-1.064081311225891113e+00,1.694631957860541771e+00
-2.677768230438232422e+00,-1.064081311225891113e+00,1.694631957860541771e+00
-2.677755355834960938e+00,-1.063930153846740723e+00,1.595338039619417003e+00
-2.677755355834960938e+00,-1.063930153846740723e+00,1.595338039619417003e+00
-2.677736282348632812e+00,-1.064079642295837402e+00,1.562724814968520892e+00
-2.677814722061157227e+00,-1.064291596412658691e+00,1.528218605203538694e+00
-2.677796602249145508e+00,-1.064178228378295898e+00,1.487553556674360511e+00
-2.677796602249145508e+00,-1.064178228378295898e+00,1.487553556674360511e+00
-2.677836179733276367e+00,-1.064318180084228516e+00,1.460359188160802679e+00
-2.677836179733276367e+00,-1.064318180084228516e+00,1.460359188160802679e+00
-2.677836179733276367e+00,-1.064318180084228516e+00,1.460359188160802679e+00
-2.677982568740844727e+00,-1.064204812049865723e+00,1.390253710994764358e+00
-2.677982568740844727e+00,-1.064204812049865723e+00,1.390253710994764358e+00
-2.678090333938598633e+00,-1.064676523208618164e+00,1.356304885563618168e+00
-2.678090333938598633e+00,-1.064676523208618164e+00,1.356304885563618168e+00
-2.677973270416259766e+00,-1.064021706581115723e+00,1.298187411292575089e+00
-2.677973270416259766e+00,-1.064021706581115723e+00,1.298187411292575089e+00
-2.677973270416259766e+00,-1.064021706581115723e+00,1.298187411292575089e+00
-2.678097248077392578e+00,-1.064038276672363281e+00,1.207363151386313227e+00
-2.678110122680664062e+00,-1.064069747924804688e+00,1.162873812332560153e+00
-2.678110122680664062e+00,-1.064069747924804688e+00,1.162873812332560153e+00
-2.678178310394287109e+00,-1.064019799232482910e+00,1.114608183239408801e+00
-2.678178310394287109e+00,-1.064019799232482910e+00,1.114608183239408801e+00
-2.678178310394287109e+00,-1.064019799232482910e+00,1.114608183239408801e+00
-2.678464651107788086e+00,-1.064203977584838867e+00,1.037087478017400199e+00
-2.678464651107788086e+00,-1.064203977584838867e+00,1.037087478017400199e+00
-2.678464651107788086e+00,-1.064203977584838867e+00,1.037087478017400199e+00
