x,y,yaw
-9.129232168197631836e-01,-2.050173282623291016e+00,2.604347761523563065e+00
-9.181039929389953613e-01,-2.046977519989013672e+00,2.606488499868783393e+00
-9.279229044914245605e-01,-2.041426420211791992e+00,2.601296403785449129e+00
-9.421005845069885254e-01,-2.033410072326660156e+00,2.595785023197009878e+00
-9.528748989105224609e-01,-2.026988744735717773e+00,2.590283037538320343e+00
-9.958342909812927246e-01,-2.001630306243896484e+00,2.573509927503013550e+00
-1.021961331367492676e+00,-1.986118078231811523e+00,2.564424370752586668e+00
-1.041276454925537109e+00,-1.973675727844238281e+00,2.551087334343983493e+00
-1.056102633476257324e+00,-1.964072227478027344e+00,2.531619051340406656e+00
-1.069483041763305664e+00,-1.955913424491882324e+00,2.525928703347258164e+00
-1.081233978271484375e+00,-1.947632312774658203e+00,2.506396524540490667e+00
-1.091377973556518555e+00,-1.941419482231140137e+00,2.500796910106125814e+00
-1.101992845535278320e+00,-1.934477925300598145e+00,2.482916514453605394e+00
-1.109971523284912109e+00,-1.928555130958557129e+00,2.463521524123708062e+00
-1.117423415184020996e+00,-1.922969222068786621e+00,2.446982929703488630e+00
-1.124432325363159180e+00,-1.918531894683837891e+00,2.427765821625644804e+00
-1.129374027252197266e+00,-1.915035843849182129e+00,2.415702983411419424e+00
-1.136823296546936035e+00,-1.911579251289367676e+00,2.376952082040113545e+00
-1.141534447669982910e+00,-1.912171840667724609e+00,2.298553672257149572e+00
-1.147202610969543457e+00,-1.916404724121093750e+00,2.156309719666198887e+00
-1.154916405677795410e+00,-1.921496272087097168e+00,1.976322888193800864e+00
-1.161250472068786621e+00,-1.923790812492370605e+00,1.851322976659988129e+00
-1.166195750236511230e+00,-1.925178647041320801e+00,1.749176630919246023e+00
-1.169194459915161133e+00,-1.924793720245361328e+00,1.676180645473544395e+00
-1.171357631683349609e+00,-1.925209403038024902e+00,1.637975521629170039e+00
-1.173434257507324219e+00,-1.925239324569702148e+00,1.604212377921094834e+00
-1.175095677375793457e+00,-1.924786806106567383e+00,1.568471626456091172e+00
-1.176272869110107422e+00,-1.924499392509460449e+00,1.534193616249941883e+00
-1.177536129951477051e+00,-1.924389600753784180e+00,1.511311138152680478e+00
-1.179196119308471680e+00,-1.922701239585876465e+00,1.476581398678210810e+00
-1.178575396537780762e+00,-1.907813429832458496e+00,1.452013107756691568e+00
-1.176762223243713379e+00,-1.889996051788330078e+00,1.438519262501926299e+00
-1.172007203102111816e+00,-1.856707930564880371e+00,1.432083129667677035e+00
-1.167609810829162598e+00,-1.828244209289550781e+00,1.432031386874569989e+00
-1.163861989974975586e+00,-1.801007270812988281e+00,1.433595768934149639e+00
-1.161514043807983398e+00,-1.784288763999938965e+00,1.433865372125051607e+00
-1.159186482429504395e+00,-1.766185641288757324e+00,1.434514506456351590e+00
-1.156595230102539062e+00,-1.748303174972534180e+00,1.435839917787090414e+00
-1.154609084129333496e+00,-1.734495997428894043e+00,1.438525507469117670e+00
-1.152765274047851562e+00,-1.722405314445495605e+00,1.439616574695038231e+00
-1.151306033134460449e+00,-1.711938500404357910e+00,1.441030860752875675e+00
-1.150289773941040039e+00,-1.704066991806030273e+00,1.441347381908673952e+00
-1.148697733879089355e+00,-1.693023443222045898e+00,1.445171620323144168e+00
-1.147300481796264648e+00,-1.685399889945983887e+00,1.447254419035893136e+00
-1.146412372589111328e+00,-1.678686261177062988e+00,1.449856991983034860e+00
-1.144659280776977539e+00,-1.673416018486022949e+00,1.465074626543557912e+00
-1.141015887260437012e+00,-1.671598315238952637e+00,1.537235936399335756e+00
-1.135739922523498535e+00,-1.672269582748413086e+00,1.646646066407727815e+00
-1.130993247032165527e+00,-1.671655178070068359e+00,1.748718605692461736e+00
-1.127869367599487305e+00,-1.671253204345703125e+00,1.807565614852280511e+00
-1.124927997589111328e+00,-1.670971632003784180e+00,1.868739774115843133e+00
-1.123636007308959961e+00,-1.670299053192138672e+00,1.900384342273043536e+00
-1.121984243392944336e+00,-1.670309543609619141e+00,1.936218554059284003e+00
-1.121128916740417480e+00,-1.670080304145812988e+00,1.955474644088754488e+00
-1.119842886924743652e+00,-1.669263482093811035e+00,1.985298875024790632e+00
-1.119766354560852051e+00,-1.665832877159118652e+00,2.014624546689034013e+00
-1.126148700714111328e+00,-1.649335622787475586e+00,2.036392062803100700e+00
-1.136432170867919922e+00,-1.627525210380554199e+00,2.048812018241370936e+00
-1.152507662773132324e+00,-1.596255183219909668e+00,2.047681402084514879e+00
-1.164083003997802734e+00,-1.573935389518737793e+00,2.046636291907835137e+00
-1.174727439880371094e+00,-1.553038358688354492e+00,2.046633515740698961e+00
-1.185198307037353516e+00,-1.532431483268737793e+00,2.052513834958592298e+00
-1.193403959274291992e+00,-1.517151474952697754e+00,2.046007596651779892e+00
-1.199952602386474609e+00,-1.504191756248474121e+00,2.051794164008317267e+00
-1.205543160438537598e+00,-1.492608428001403809e+00,2.056614668694915160e+00
-1.211156964302062988e+00,-1.481730103492736816e+00,2.057783605984392139e+00
-1.216001868247985840e+00,-1.472342491149902344e+00,2.061141185341429427e+00
-1.220234274864196777e+00,-1.464536905288696289e+00,2.063424450018680467e+00
-1.224092245101928711e+00,-1.457413196563720703e+00,2.070485347264655829e+00
-1.227040410041809082e+00,-1.451572895050048828e+00,2.071103848922803969e+00
-1.234356880187988281e+00,-1.437888026237487793e+00,2.058362504176984409e+00
-1.243852138519287109e+00,-1.421992897987365723e+00,2.062328697547366474e+00
-1.260746717453002930e+00,-1.391743898391723633e+00,2.042917958570340531e+00
-1.273798465728759766e+00,-1.367580175399780273e+00,2.027951857881896025e+00
-1.283312320709228516e+00,-1.349932193756103516e+00,2.005438195359815268e+00
-1.295325875282287598e+00,-1.325604557991027832e+00,1.985619697827809560e+00
-1.302884101867675781e+00,-1.309182882308959961e+00,1.975537896505048074e+00
-1.309862494468688965e+00,-1.293975591659545898e+00,1.962112483919963069e+00
-1.314677000045776367e+00,-1.283128738403320312e+00,1.950683302996742086e+00
-1.321671009063720703e+00,-1.267532944679260254e+00,1.925718147551275905e+00
-1.325410723686218262e+00,-1.259090542793273926e+00,1.915919258801258351e+00
-1.329421877861022949e+00,-1.249954223632812500e+00,1.902663258069274832e+00
-1.332887530326843262e+00,-1.241699934005737305e+00,1.890067180276947312e+00
-1.335899591445922852e+00,-1.234892129898071289e+00,1.880769827591520560e+00
-1.339237689971923828e+00,-1.227748155593872070e+00,1.860683626285578818e+00
-1.339688539505004883e+00,-1.221802353858947754e+00,1.877713906883895056e+00
-1.336981058120727539e+00,-1.216494083404541016e+00,1.955679633888142810e+00
-1.331086993217468262e+00,-1.213523268699645996e+00,2.115027063297595156e+00
-1.324288249015808105e+00,-1.208532333374023438e+00,2.280964155658964820e+00
-1.319347977638244629e+00,-1.202855229377746582e+00,2.442001288837998274e+00
-1.314549088478088379e+00,-1.196997284889221191e+00,2.588702379357195937e+00
-1.311286687850952148e+00,-1.189793229103088379e+00,2.743907928973498223e+00
-1.308880329132080078e+00,-1.182516098022460938e+00,2.906634842883434544e+00
-1.307908415794372559e+00,-1.177452206611633301e+00,3.008483185262557313e+00
-1.307379603385925293e+00,-1.173962354660034180e+00,3.082796258865744932e+00
-1.307521939277648926e+00,-1.171613454818725586e+00,3.130800940048502845e+00
-1.307750463485717773e+00,-1.168906569480895996e+00,-3.102169227268102070e+00
-1.307686924934387207e+00,-1.167991280555725098e+00,-3.084296083340876127e+00
-1.307811141014099121e+00,-1.166429162025451660e+00,-3.052305305299173099e+00
-1.307888627052307129e+00,-1.165432691574096680e+00,-3.031930471075239275e+00
-1.313213109970092773e+00,-1.164474487304687500e+00,-2.998348836275823270e+00
-1.332046627998352051e+00,-1.166632533073425293e+00,-2.976451151373109560e+00
-1.356384754180908203e+00,-1.170152664184570312e+00,-2.965928608375228315e+00
-1.376863837242126465e+00,-1.173419117927551270e+00,-2.966457231602687372e+00
-1.403818368911743164e+00,-1.177992224693298340e+00,-2.983118983677345515e+00
-1.428529977798461914e+00,-1.182604432106018066e+00,-2.955865356612042749e+00
-1.449120283126831055e+00,-1.186247348785400391e+00,-2.990058853888775126e+00
-1.470437526702880859e+00,-1.189116716384887695e+00,-2.962367247113622426e+00
-1.480666041374206543e+00,-1.190639138221740723e+00,-2.963361065769211322e+00
-1.494714617729187012e+00,-1.192599654197692871e+00,-2.960135662960019953e+00
-1.508111000061035156e+00,-1.195188999176025391e+00,-2.959075767253118716e+00
-1.516243577003479004e+00,-1.197041749954223633e+00,-2.965299579242710593e+00
-1.528786420822143555e+00,-1.197630167007446289e+00,-2.945395669655979987e+00
-1.535941362380981445e+00,-1.199505567550659180e+00,-2.940115989450779566e+00
-1.541532158851623535e+00,-1.200828909873962402e+00,-2.944709292856525717e+00
-1.547109842300415039e+00,-1.203262329101562500e+00,-2.970394246963489859e+00
-1.549001216888427734e+00,-1.208051919937133789e+00,-3.071179090088849595e+00
-1.548481345176696777e+00,-1.213060379028320312e+00,3.106436843316574326e+00
-1.549193739891052246e+00,-1.219457626342773438e+00,2.983979366667465882e+00
-1.549559116363525391e+00,-1.222695708274841309e+00,2.917273201325784271e+00
-1.549986600875854492e+00,-1.225202679634094238e+00,2.862490659987078523e+00
-1.549940586090087891e+00,-1.228292346000671387e+00,2.804099033256589379e+00
-1.550699949264526367e+00,-1.229476332664489746e+00,2.775403523817665530e+00
-1.551252841949462891e+00,-1.230394840240478516e+00,2.753803161670910882e+00
-1.552572131156921387e+00,-1.231388688087463379e+00,2.724068907820885954e+00
-1.552872180938720703e+00,-1.232543826103210449e+00,2.696605024538650142e+00
-1.556231260299682617e+00,-1.232707381248474121e+00,2.661168107653429260e+00
-1.567810654640197754e+00,-1.226922631263732910e+00,2.640096187213725187e+00
-1.588655710220336914e+00,-1.216679930686950684e+00,2.629044285375249146e+00
-1.617283821105957031e+00,-1.199681162834167480e+00,2.626423998477396715e+00
-1.641815781593322754e+00,-1.186259865760803223e+00,2.629665112432498120e+00
-1.662634968757629395e+00,-1.173791885375976562e+00,2.628884926678630052e+00
-1.680658221244812012e+00,-1.164266109466552734e+00,2.631023218197285019e+00
-1.690768837928771973e+00,-1.157700538635253906e+00,2.662313118882710938e+00
-1.708659291267395020e+00,-1.148580431938171387e+00,2.634635870631007570e+00
-1.719383955001831055e+00,-1.142720937728881836e+00,2.634944093946575805e+00
-1.731856465339660645e+00,-1.135746836662292480e+00,2.635570175037765139e+00
-1.740370273590087891e+00,-1.131041049957275391e+00,2.637484561764018132e+00
-1.750316858291625977e+00,-1.125788807868957520e+00,2.636754170945740938e+00
-1.756355881690979004e+00,-1.122317433357238770e+00,2.639728801695444993e+00
-1.764345526695251465e+00,-1.117805600166320801e+00,2.644775107577191697e+00
-1.768699526786804199e+00,-1.115989089012145996e+00,2.640416431177638579e+00
-1.769878268241882324e+00,-1.117588996887207031e+00,2.598003470769664425e+00
-1.771325230598449707e+00,-1.119107246398925781e+00,2.561945299023886236e+00
-1.771976351737976074e+00,-1.120669364929199219e+00,2.523478636370575678e+00
-1.772952437400817871e+00,-1.121341466903686523e+00,2.504022479447440830e+00
-1.773371934890747070e+00,-1.122619748115539551e+00,2.479318279633921485e+00
-1.774296522140502930e+00,-1.123506903648376465e+00,2.450944287982672165e+00
-1.780923962593078613e+00,-1.120320439338684082e+00,2.416872355299125807e+00
-1.789060354232788086e+00,-1.113847136497497559e+00,2.406270215177369387e+00
-1.813082695007324219e+00,-1.092803955078125000e+00,2.390624198687969937e+00
-1.831703424453735352e+00,-1.075692057609558105e+00,2.389413229407550965e+00
-1.853907942771911621e+00,-1.054883837699890137e+00,2.388554540274769877e+00
-1.870507121086120605e+00,-1.039079427719116211e+00,2.393650996286861066e+00
-1.886039257049560547e+00,-1.024658322334289551e+00,2.397907758671482981e+00
-1.899523615837097168e+00,-1.012401938438415527e+00,2.400750737792021638e+00
-1.910649657249450684e+00,-1.001754164695739746e+00,2.400753868080266251e+00
-1.919388055801391602e+00,-9.940649271011352539e-01,2.403905060502255608e+00
-1.931414842605590820e+00,-9.832534193992614746e-01,2.404505736399095817e+00
-1.939088821411132812e+00,-9.763442277908325195e-01,2.403964836782106929e+00
-1.945847988128662109e+00,-9.702234268188476562e-01,2.405523262830906006e+00
-1.951420426368713379e+00,-9.648925662040710449e-01,2.404169755602772796e+00
-1.956796169281005859e+00,-9.598454236984252930e-01,2.404524103387713829e+00
-1.958880782127380371e+00,-9.565477371215820312e-01,2.427427527489742332e+00
-1.957091689109802246e+00,-9.558301568031311035e-01,2.460657624176077363e+00
-1.956117987632751465e+00,-9.545365571975708008e-01,2.492069753368038931e+00
-1.955643177032470703e+00,-9.527010917663574219e-01,2.529174052627986669e+00
-1.954506397247314453e+00,-9.522603750228881836e-01,2.550926155214906288e+00
-1.953955292701721191e+00,-9.512868523597717285e-01,2.574143002949119463e+00
-1.954710841178894043e+00,-9.488427639007568359e-01,2.606643510794031116e+00
-1.976684451103210449e+00,-9.344449043273925781e-01,2.640477839714147734e+00
-2.000012159347534180e+00,-9.209341406822204590e-01,2.653356948822111150e+00
-2.030890703201293945e+00,-9.042874574661254883e-01,2.652741089538179331e+00
-2.052875041961669922e+00,-8.932490348815917969e-01,2.651828823389912770e+00
-2.071750164031982422e+00,-8.830090761184692383e-01,2.649301968397021589e+00
-2.088346719741821289e+00,-8.741617202758789062e-01,2.647815417642614300e+00
-2.101062774658203125e+00,-8.674252629280090332e-01,2.645888731031690533e+00
-2.114630460739135742e+00,-8.603239059448242188e-01,2.645872042565599713e+00
-2.127800703048706055e+00,-8.529043793678283691e-01,2.646548881660292452e+00
-2.136042833328247070e+00,-8.480108380317687988e-01,2.643627150865155429e+00
-2.145556211471557617e+00,-8.433159589767456055e-01,2.642659611363590955e+00
-2.154725313186645508e+00,-8.380706310272216797e-01,2.641622395993970862e+00
-2.161502361297607422e+00,-8.342142701148986816e-01,2.642882474715504415e+00
-2.167064666748046875e+00,-8.313334584236145020e-01,2.642431715405711756e+00
-2.172931194305419922e+00,-8.262565732002258301e-01,2.674942120459822270e+00
-2.172872543334960938e+00,-8.213574290275573730e-01,2.760660952630115794e+00
-2.170950174331665039e+00,-8.145607709884643555e-01,2.906961093788863693e+00
-2.169380187988281250e+00,-8.074920177459716797e-01,3.058999139156087566e+00
-2.169416189193725586e+00,-8.021535277366638184e-01,1.894730175048624510e+00
-2.169282197952270508e+00,-7.985343337059020996e-01,-3.039328724380183200e+00
-2.169904232025146484e+00,-7.940108180046081543e-01,-2.950313001514240696e+00
-2.172131061553955078e+00,-7.864024043083190918e-01,-2.781191469111107484e+00
-2.172735691070556641e+00,-7.850790023803710938e-01,-2.752426270229917371e+00
-2.176851987838745117e+00,-7.857309579849243164e-01,-2.730851870199021647e+00
-2.191350460052490234e+00,-7.911559939384460449e-01,-2.714191056061924456e+00
-2.211380004882812500e+00,-8.001266717910766602e-01,-2.706832292196398981e+00
-2.237840175628662109e+00,-8.128268122673034668e-01,-2.713500968501642685e+00
-2.262501001358032227e+00,-8.244737982749938965e-01,-2.726456624957361186e+00
-2.285904884338378906e+00,-8.355329632759094238e-01,-2.740196071875099282e+00
-2.300872325897216797e+00,-8.424101471900939941e-01,-2.748657159315703424e+00
-2.321829557418823242e+00,-8.514489531517028809e-01,-2.760925565925975711e+00
-2.334135532379150391e+00,-8.570049405097961426e-01,-2.771038839947816079e+00
-2.351299762725830078e+00,-8.639993667602539062e-01,-2.783936786152079179e+00
-2.360433816909790039e+00,-8.678964376449584961e-01,-2.791608472332562485e+00
-2.370511531829833984e+00,-8.724505901336669922e-01,-2.802974888048766378e+00
-2.378881454467773438e+00,-8.756898045539855957e-01,-2.812850816424116829e+00
-2.387584686279296875e+00,-8.795441985130310059e-01,-2.826437605792531116e+00
-2.395918846130371094e+00,-8.831387162208557129e-01,-2.844832892339836050e+00
-2.401244640350341797e+00,-8.853664994239807129e-01,2.158819893140391244e+00
-2.404829502105712891e+00,-8.881090283393859863e-01,2.122684761144341792e+00
-2.406008720397949219e+00,-8.896006941795349121e-01,-2.925510494081306145e+00
-2.407802820205688477e+00,-8.869839310646057129e-01,-2.864119605688196124e+00
-2.409090995788574219e+00,-8.853777050971984863e-01,-2.815724278904868427e+00
-2.408496379852294922e+00,-8.870511651039123535e-01,-2.850163915211232357e+00
-2.407307147979736328e+00,-8.921018242835998535e-01,-2.961409705173131179e+00
-2.407678604125976562e+00,-8.940207958221435547e-01,-3.005078820318791255e+00
-2.406589508056640625e+00,-8.992035984992980957e-01,-3.111313968117740636e+00
-2.406047582626342773e+00,-9.003036618232727051e-01,1.870970907200062427e+00
-2.406728029251098633e+00,-9.036014080047607422e-01,3.082034114082540910e+00
-2.406903982162475586e+00,-9.036712050437927246e-01,3.078130669619840276e+00
-2.407152891159057617e+00,-9.030991792678833008e-01,3.091843073870423453e+00
-2.407560110092163086e+00,-9.040710330009460449e-01,3.069972775007842714e+00
-2.407526493072509766e+00,-9.053211212158203125e-01,3.042915482538750993e+00
-2.407567977905273438e+00,-9.066952466964721680e-01,3.015226874301523807e+00
-2.413003921508789062e+00,-9.073221683502197266e-01,2.980916469950804171e+00
-2.428926467895507812e+00,-9.055780768394470215e-01,2.960581881497089896e+00
-2.452449798583984375e+00,-9.016953706741333008e-01,2.944761707744608437e+00
-2.481010913848876953e+00,-8.956936597824096680e-01,2.943498773566407323e+00
-2.502375125885009766e+00,-8.905244469642639160e-01,2.949412019318364386e+00
-2.527711629867553711e+00,-8.856524229049682617e-01,1.684936473988463135e+00
-2.546595811843872070e+00,-8.828015327453613281e-01,2.931203356156534490e+00
-2.565278530120849609e+00,-8.774721026420593262e-01,2.956384309164161728e+00
-2.578573942184448242e+00,-8.756961822509765625e-01,2.923317388196277733e+00
-2.591862916946411133e+00,-8.714706897735595703e-01,2.975596044040781152e+00
-2.606821060180664062e+00,-8.688451647758483887e-01,2.984137718946787032e+00
-2.618058919906616211e+00,-8.665947914123535156e-01,2.990700339061378443e+00
-2.625358343124389648e+00,-8.681854009628295898e-01,2.930912624524462551e+00
-2.634698390960693359e+00,-8.642001152038574219e-01,2.986045313109133126e+00
-2.643313884735107422e+00,-8.625356554985046387e-01,2.987433044704489227e+00
-2.648887872695922852e+00,-8.614640235900878906e-01,2.995817826013767338e+00
-2.651370048522949219e+00,-8.623868227005004883e-01,2.967990654495767266e+00
-2.650957345962524414e+00,-8.637366890907287598e-01,2.941624173616185445e+00
-2.649739027023315430e+00,-8.678958415985107422e-01,2.853508608504522925e+00
-2.653359651565551758e+00,-8.666294813156127930e-01,1.613281348294853146e+00
-2.660575866699218750e+00,-8.664095997810363770e-01,1.576575048699062620e+00
-2.668070316314697266e+00,-8.626823425292968750e-01,1.607260506512622200e+00
-2.667243242263793945e+00,-8.607554435729980469e-01,2.891523411903944130e+00
-2.672820091247558594e+00,-8.514474630355834961e-01,3.084132717732190443e+00
-2.669312953948974609e+00,-8.441169261932373047e-01,-3.040037560659047955e+00
-2.673444032669067383e+00,-8.434038758277893066e-01,1.986156133347495967e+00
-2.668976545333862305e+00,-8.445033431053161621e-01,-3.052164797619644432e+00
-2.668389081954956055e+00,-8.470876216888427734e-01,-3.109311389460226227e+00
-2.667681455612182617e+00,-8.479859828948974609e-01,-3.124120657331446616e+00
-2.671658039093017578e+00,-8.513290882110595703e-01,3.082740890229597852e+00
-2.671471834182739258e+00,-8.544276952743530273e-01,3.019123799454831669e+00
-2.671921491622924805e+00,-8.568886518478393555e-01,2.968685125562680938e+00
-2.671931982040405273e+00,-8.591485619544982910e-01,2.922252178119800092e+00
-2.669393062591552734e+00,-8.610979914665222168e-01,2.902849600666700169e+00
-2.669574737548828125e+00,-8.615613579750061035e-01,2.873474150761311741e+00
-2.669689416885375977e+00,-8.631877303123474121e-01,2.837175134134402477e+00
-2.677402734756469727e+00,-8.621003627777099609e-01,2.808001354949730022e+00
-2.690362453460693359e+00,-8.582978248596191406e-01,2.785682285197439434e+00
-2.717176675796508789e+00,-8.489485383033752441e-01,2.777070295520216447e+00
-2.739700317382812500e+00,-8.407565951347351074e-01,2.771021732644546987e+00
-2.762829065322875977e+00,-8.319253921508789062e-01,2.774856809727856088e+00
-2.785645484924316406e+00,-8.228889107704162598e-01,2.776832988249127609e+00
-2.806095361709594727e+00,-8.154309391975402832e-01,2.776604786084122978e+00
-2.818159341812133789e+00,-8.107568025588989258e-01,2.779034232334657517e+00
-2.833223581314086914e+00,-8.054628372192382812e-01,2.774714680683878498e+00
-2.845699071884155273e+00,-8.006872534751892090e-01,2.778087114735012797e+00
-2.855015039443969727e+00,-7.971850633621215820e-01,2.772712836732222463e+00
-2.862346887588500977e+00,-7.949239611625671387e-01,2.768505192942741999e+00
-2.871654272079467773e+00,-7.917340397834777832e-01,2.767723430758351810e+00
-2.878385305404663086e+00,-7.888647317886352539e-01,2.761642112704819851e+00
-2.884752511978149414e+00,-7.866315841674804688e-01,2.760816202124707353e+00
-2.889697074890136719e+00,-7.865955233573913574e-01,2.718429261399011310e+00
-2.892985582351684570e+00,-7.910383939743041992e-01,2.609467492927794119e+00
-2.894749879837036133e+00,-7.946590185165405273e-01,2.535592247279490508e+00
-2.897250175476074219e+00,-7.978534102439880371e-01,2.442920830356818840e+00
-2.899769306182861328e+00,-8.003457188606262207e-01,2.378182654431359566e+00
-2.901295423507690430e+00,-8.017525076866149902e-01,2.339235057127964090e+00
-2.902150869369506836e+00,-8.027217984199523926e-01,2.310301435150766913e+00
-2.903505325317382812e+00,-8.039247393608093262e-01,2.280242865914641648e+00
-2.904226064682006836e+00,-8.044871687889099121e-01,2.263286278228989090e+00
-2.907112836837768555e+00,-8.036929368972778320e-01,2.225879109087245844e+00
-2.918825387954711914e+00,-7.907204627990722656e-01,2.204270348147071346e+00
-2.930072784423828125e+00,-7.753992080688476562e-01,2.191966913420051455e+00
-2.948841810226440430e+00,-7.478098869323730469e-01,2.181228369460511907e+00
-2.963768482208251953e+00,-7.255950570106506348e-01,2.180113133999337371e+00
-2.978298187255859375e+00,-7.062398195266723633e-01,2.177803987012413955e+00
-2.990926504135131836e+00,-6.888433694839477539e-01,2.182384687274668167e+00
-2.998610496520996094e+00,-6.773824095726013184e-01,2.177825111612129660e+00
-3.009059429168701172e+00,-6.624863147735595703e-01,2.175968163305377345e+00
-3.018528461456298828e+00,-6.496225595474243164e-01,2.181130817019072410e+00
-3.024815082550048828e+00,-6.399114131927490234e-01,2.172775647314064251e+00
-3.028597116470336914e+00,-6.322348713874816895e-01,2.168200176324054596e+00
-3.034813165664672852e+00,-6.236376762390136719e-01,2.169643990912513587e+00
-3.038172006607055664e+00,-6.179457306861877441e-01,2.170372144692388261e+00
-3.044165849685668945e+00,-6.101897954940795898e-01,2.170408538729858172e+00
-3.046108722686767578e+00,-6.059308648109436035e-01,2.187359800219234707e+00
-3.044471740722656250e+00,-6.018663048744201660e-01,2.270036907916027857e+00
-3.040416955947875977e+00,-5.991781353950500488e-01,2.366636439598872599e+00
-3.038073062896728516e+00,-5.958935022354125977e-01,2.447356062236741181e+00
-3.036918878555297852e+00,-5.937980413436889648e-01,2.497775669147336508e+00
-3.035533666610717773e+00,-5.909301638603210449e-01,2.562188585999530588e+00
-3.035685300827026367e+00,-5.899704694747924805e-01,2.585199913959939089e+00
-3.034273386001586914e+00,-5.887351632118225098e-01,2.610947325825979881e+00
-3.034246444702148438e+00,-5.878712534904479980e-01,2.637177455995052711e+00
-3.033617973327636719e+00,-5.868093371391296387e-01,2.663217181409784473e+00
-3.034265995025634766e+00,-5.843918323516845703e-01,2.697177611815316567e+00
-3.045586109161376953e+00,-5.776767134666442871e-01,2.723464796182932801e+00
-3.064981937408447266e+00,-5.689945816993713379e-01,2.732107486772674676e+00
-3.094813108444213867e+00,-5.551193356513977051e-01,2.730075958924081725e+00
-3.125286340713500977e+00,-5.425094366073608398e-01,2.726390258451083071e+00
-3.146447181701660156e+00,-5.336014628410339355e-01,2.724272721321022495e+00
-3.164230108261108398e+00,-5.259450674057006836e-01,2.723648719534791596e+00
-3.182028293609619141e+00,-5.186275243759155273e-01,2.720002724225121682e+00
-3.193880081176757812e+00,-5.136252045631408691e-01,2.718241185315815933e+00
-3.206434011459350586e+00,-5.082045197486877441e-01,2.717182261585842085e+00
-3.217517614364624023e+00,-5.034100413322448730e-01,2.715749358884722575e+00
-3.229010820388793945e+00,-4.985419809818267822e-01,2.712775217288833751e+00
-3.237674951553344727e+00,-4.949514567852020264e-01,2.709652540209499527e+00
-3.245733261108398438e+00,-4.913631379604339600e-01,2.704339995275563346e+00
-3.252738952636718750e+00,-4.880246222019195557e-01,2.702574085826261907e+00
-3.260043859481811523e+00,-4.850993752479553223e-01,2.695291193055638246e+00
-3.263921499252319336e+00,-4.843234419822692871e-01,2.682545512183202696e+00
-3.263433694839477539e+00,-4.862012267112731934e-01,2.649801245786515658e+00
-3.264811992645263672e+00,-4.874524176120758057e-01,2.617691384275698141e+00
-3.265194654464721680e+00,-4.883906841278076172e-01,2.590566306894386273e+00
-3.265925407409667969e+00,-4.895942807197570801e-01,2.563727727302857140e+00
-3.269698381423950195e+00,-4.885408580303192139e-01,2.531031014682219471e+00
-3.283421993255615234e+00,-4.802726805210113525e-01,2.515424322176939675e+00
-3.306621313095092773e+00,-4.637806117534637451e-01,2.502699397732521369e+00
-3.330794334411621094e+00,-4.458321034908294678e-01,2.496909701479319565e+00
-3.350725889205932617e+00,-4.304514825344085693e-01,2.499824847026753893e+00
-3.369687080383300781e+00,-4.167835414409637451e-01,2.498060291351203333e+00
-3.385924816131591797e+00,-4.043684303760528564e-01,2.501751290896599755e+00
-3.399863243103027344e+00,-3.943406343460083008e-01,2.501326828019297288e+00
-3.412397623062133789e+00,-3.848719000816345215e-01,2.500650629234754341e+00
-3.422180891036987305e+00,-3.775826096534729004e-01,2.499575162139628048e+00
-3.433214426040649414e+00,-3.689841926097869873e-01,2.501725794627533972e+00
-3.439922571182250977e+00,-3.637324571609497070e-01,2.503186443092737079e+00
-3.448651790618896484e+00,-3.575908541679382324e-01,2.498708398808472175e+00
-3.454232215881347656e+00,-3.539370000362396240e-01,2.498278294619773021e+00
-3.462278604507446289e+00,-3.477882444858551025e-01,2.499442582575496452e+00
-3.464419364929199219e+00,-3.449310958385467529e-01,2.511158377560057886e+00
-3.463177442550659180e+00,-3.445689678192138672e-01,2.533883627763697355e+00
-3.462175369262695312e+00,-3.438186645507812500e-01,2.557261315073391827e+00
-3.466024160385131836e+00,-3.397092819213867188e-01,2.590630692399896517e+00
-3.478894948959350586e+00,-3.303606510162353516e-01,2.613116146011854823e+00
-3.499462604522705078e+00,-3.174763917922973633e-01,2.627419287579823681e+00
-3.525196313858032227e+00,-3.022244274616241455e-01,2.633916163156202472e+00
-3.551705837249755859e+00,-2.870345413684844971e-01,2.635572786992423922e+00
-3.572864294052124023e+00,-2.753632962703704834e-01,2.635260219361279965e+00
-3.593062162399291992e+00,-2.635427117347717285e-01,2.638738203337045007e+00
-3.605621814727783203e+00,-2.564254999160766602e-01,2.640873311566307002e+00
-3.617033004760742188e+00,-2.495867758989334106e-01,2.644412651705167150e+00
-3.631352663040161133e+00,-2.419813722372055054e-01,2.644664663451981923e+00
-3.642389059066772461e+00,-2.356141507625579834e-01,2.648444663715739722e+00
-3.651867866516113281e+00,-2.302095592021942139e-01,2.651395156142653420e+00
-3.660025358200073242e+00,-2.255313396453857422e-01,2.657461997513496321e+00
-3.666914224624633789e+00,-2.213445007801055908e-01,2.663752078845118554e+00
-3.674638032913208008e+00,-2.167428880929946899e-01,2.671337826404485583e+00
-3.679252862930297852e+00,-2.123474776744842529e-01,2.707341010753193444e+00
-3.680405855178833008e+00,-2.064724862575531006e-01,2.809981134868162478e+00
-3.677917718887329102e+00,-1.992134302854537964e-01,2.970012130375263126e+00
